dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,ITUB4.SA,Itaú,15.114162752623864,15.18973468914671,14.585167362489228,14.900046348571777,35725869
2020-04-30,ITUB4.SA,Itaú,14.226203987183158,14.69222403271596,14.14433508586284,14.339560508728027,52450082
2020-05-04,ITUB4.SA,Itaú,13.832267887166022,13.920491864651396,13.72513916073875,13.794458389282227,36303925
2020-05-05,ITUB4.SA,Itaú,13.989814097787105,14.727114444862371,13.807063612708149,14.304899215698242,58831591
2020-05-06,ITUB4.SA,Itaú,14.241883829192135,14.355315081709346,13.863780562013305,14.015021324157715,33059693
2020-05-07,ITUB4.SA,Itaú,14.10324741756869,14.166264178072993,13.315532463993396,13.510885238647461,59143166
2020-05-08,ITUB4.SA,Itaú,13.876392249170486,14.349022288690433,13.800771824156502,14.065443992614746,40499198
2020-05-11,ITUB4.SA,Itaú,13.970909319713108,14.512858334591538,13.970909319713108,14.103246688842773,43299294
2020-05-12,ITUB4.SA,Itaú,14.185167292657038,14.279693784294789,13.605410167095197,13.618012428283691,49000210
2020-05-13,ITUB4.SA,Itaú,13.699937422336772,13.825970948316442,13.359644995646555,13.611713409423828,39327676
2020-05-14,ITUB4.SA,Itaú,13.428965149687683,14.23558494478436,13.063464086824444,14.21037769317627,69987336
2020-05-15,ITUB4.SA,Itaú,14.178862336191061,14.349009158137793,13.63061237335205,13.63061237335205,42790577
2020-05-18,ITUB4.SA,Itaú,14.14735929286794,14.456143323059353,13.870082280822576,14.285996437072754,56197819
2020-05-19,ITUB4.SA,Itaú,14.260787244617156,14.317502865548969,13.61801202314685,13.668426513671875,46319079
2020-05-20,ITUB4.SA,Itaú,13.819669816744632,13.832273441706185,13.460472633521052,13.611713409423828,46901668
2020-05-21,ITUB4.SA,Itaú,13.687328526056765,14.393121719360352,13.68102739691167,14.393121719360352,68890818
2020-05-22,ITUB4.SA,Itaú,14.241880866439782,14.71450917118309,13.996113657718952,14.468743324279785,58072141
2020-05-25,ITUB4.SA,Itaú,15.067408630872777,15.243856629138616,14.739718518509275,15.098917007446289,31903240
2020-05-26,ITUB4.SA,Itaú,15.332083558545342,15.388799191944265,14.405730028786916,14.500256538391113,60124797
2020-05-27,ITUB4.SA,Itaú,14.897258161295047,14.953973770141602,14.594775368052552,14.953973770141602,41286633
2020-05-28,ITUB4.SA,Itaú,14.802747121384607,15.155643367947194,14.689315795898438,14.689315795898438,27099660
2020-05-29,ITUB4.SA,Itaú,14.60738236151918,14.683004098657406,14.311201990756423,14.519158363342285,61146310
2020-06-01,ITUB4.SA,Itaú,14.396198627929131,15.039392774017644,14.314222369033443,14.91958236694336,44437732
2020-06-02,ITUB4.SA,Itaú,15.133979211613704,15.95373769644558,15.02678064359421,15.922208786010742,65499523
2020-06-03,ITUB4.SA,Itaú,16.584322061679334,16.880695491977214,16.269030192596848,16.34469985961914,66527720
2020-06-04,ITUB4.SA,Itaú,16.250119354673927,16.9185375015922,16.067251036062004,16.817644119262695,50233367
2020-06-05,ITUB4.SA,Itaú,17.75720462438686,18.09771879424446,17.139234110980944,17.189680099487305,73266011
2020-06-08,ITUB4.SA,Itaú,17.410385336118395,17.95899142671497,17.347326146672273,17.88332176208496,35987818
2020-06-09,ITUB4.SA,Itaú,17.385159257237007,17.807648273247175,17.189677841032893,17.530193328857422,58505854
2020-06-10,ITUB4.SA,Itaú,17.725671002535652,17.76350650589369,16.697820803044383,16.76718521118164,55794358
2020-06-12,ITUB4.SA,Itaú,16.338394747261187,16.628462941994698,16.155526497445514,16.432981491088867,61413132
2020-06-15,ITUB4.SA,Itaú,15.82762460928566,16.388842624417908,15.783483851211152,16.048328399658203,42389042
2020-06-16,ITUB4.SA,Itaú,16.710436481849857,16.754577227637043,16.205969842349727,16.508649826049805,43066689
2020-06-17,ITUB4.SA,Itaú,16.50865720565382,16.987899024025374,16.489738761355948,16.71674919128418,40552449
2020-06-18,ITUB4.SA,Itaú,16.710435982630745,17.599556108622565,16.596930821796,17.372547149658203,61149709
2020-06-19,ITUB4.SA,Itaú,17.71936888606602,17.807649017366113,17.39146522068548,17.713062286376953,70349896
2020-06-22,ITUB4.SA,Itaú,17.681532516026866,17.80764815121155,16.968973998953878,17.16445541381836,33178998
2020-06-23,ITUB4.SA,Itaú,17.467141480536636,17.498670402784178,16.7482774200932,16.93745231628418,67533031
