dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,VIVA3.SA,Vivara,17.3290933234,17.47275406936573,16.619768604265587,16.87117576599121,1921700
2020-04-30,VIVA3.SA,Vivara,16.736491517849842,17.149517427179806,16.233678931013063,16.637725830078125,3051000
2020-05-04,VIVA3.SA,Vivara,16.15286871515628,16.47610621767813,15.308860632222004,15.820653915405273,1661100
2020-05-05,VIVA3.SA,Vivara,16.17082676626024,16.673639328051905,15.605161135744984,16.045124053955078,1180300
2020-05-06,VIVA3.SA,Vivara,16.179806033662835,16.34142478781162,15.52435371967814,15.712907791137695,872400
2020-05-07,VIVA3.SA,Vivara,15.982269837515675,16.09899524419193,14.68932334290023,15.2819242477417,1104800
2020-05-08,VIVA3.SA,Vivara,15.3357999233369,15.70393081658028,14.608517147974522,15.614142417907715,1248800
2020-05-11,VIVA3.SA,Vivara,15.605162226505621,15.605162226505621,14.662388393177414,14.725239753723145,1679900
2020-05-12,VIVA3.SA,Vivara,14.84196516039118,14.949709860471968,13.917147636413574,13.917147636413574,2058100
2020-05-13,VIVA3.SA,Vivara,14.249361906105042,14.437916825161784,13.198841765115413,13.620845794677734,2093600
2020-05-14,VIVA3.SA,Vivara,13.270672556916635,14.00693509408082,12.947435909374034,13.962040901184082,1612600
2020-05-15,VIVA3.SA,Vivara,13.917147432455907,14.428939031767102,13.207821887891834,13.47718620300293,1353400
2020-05-18,VIVA3.SA,Vivara,13.827358146270269,15.60516096952552,13.728591608184587,15.416606903076172,3866000
2020-05-19,VIVA3.SA,Vivara,15.353755547593055,15.703928363896697,14.904815336918235,15.416606903076172,1836500
2020-05-20,VIVA3.SA,Vivara,15.416607452558964,15.973294087168549,15.416607452558964,15.838610649108887,1491300
2020-05-21,VIVA3.SA,Vivara,15.838610514391345,16.431211471557617,15.712907800013966,16.431211471557617,1949100
2020-05-22,VIVA3.SA,Vivara,16.161852272598512,16.646708662810784,15.892488753083802,16.323471069335938,2123900
