dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,LREN3.SA,Lojas Renner,27.468877346053805,27.655787318090802,26.87477619519592,27.081708908081055,9242130
2020-04-30,LREN3.SA,Lojas Renner,26.714260943798145,26.961365997831642,25.25165537307994,25.63901138305664,12392604
2020-05-04,LREN3.SA,Lojas Renner,24.70401224436481,25.104726367370084,23.996084633629035,24.850940704345703,8975515
2020-05-05,LREN3.SA,Lojas Renner,25.378551340294287,25.70580207762969,24.176410276933247,24.276588439941406,7180192
2020-05-06,LREN3.SA,Lojas Renner,24.363404987120166,24.643905339087045,23.361620457230394,23.795726776123047,11954994
2020-05-07,LREN3.SA,Lojas Renner,24.016122388146638,24.18976399903675,21.858945615104624,22.246301651000977,23033428
2020-05-08,LREN3.SA,Lojas Renner,22.506764742426448,22.927514500201827,21.812193689057075,22.640335083007812,13807641
2020-05-11,LREN3.SA,Lojas Renner,22.4399776272274,22.48004888267906,21.378084696864814,21.83890724182129,15672727
2020-05-12,LREN3.SA,Lojas Renner,22.366516188457155,22.987622257452383,21.70533730677487,22.092693328857422,17446218
2020-05-13,LREN3.SA,Lojas Renner,21.90569218683024,22.613619739045355,21.17104994765481,21.224477767944336,12610190
2020-05-14,LREN3.SA,Lojas Renner,20.903902147519908,22.239614486694336,20.590009685668687,22.239614486694336,15408063
2020-05-15,LREN3.SA,Lojas Renner,22.012551925135785,23.10115814306727,21.57176805320792,22.319766998291016,15233776
2020-05-18,LREN3.SA,Lojas Renner,23.44176081394356,24.243188985560923,23.15458298133926,24.176403045654297,18153248
2020-05-19,LREN3.SA,Lojas Renner,24.97115053747814,25.71247022755326,24.263223038374857,24.570436477661133,16952382
2020-05-20,LREN3.SA,Lojas Renner,24.537048360937845,25.839368883178885,24.42351209624571,25.5655460357666,13414182
2020-05-21,LREN3.SA,Lojas Renner,25.765898911381907,27.71603978862729,25.43864985550018,27.228504180908203,20877943
2020-05-22,LREN3.SA,Lojas Renner,25.779260328183202,26.36697417038533,24.891012057785378,24.95779800415039,20275925
2020-05-25,LREN3.SA,Lojas Renner,25.745869214463372,27.315330475067224,25.659047635901022,26.961366653442383,10442142
2020-05-26,LREN3.SA,Lojas Renner,27.38211222524579,27.729395359272903,25.45200693386911,25.478721618652344,12392848
2020-05-27,LREN3.SA,Lojas Renner,26.033043906966494,26.587363954769923,25.084687273260858,26.57400894165039,14151338
2020-05-28,LREN3.SA,Lojas Renner,26.380333142039163,26.513905039074032,25.805975849146787,26.06644058227539,10862189
2020-05-29,LREN3.SA,Lojas Renner,25.919509916187884,26.17997462720067,25.15815296427159,25.745866775512695,22733638
2020-06-01,LREN3.SA,Lojas Renner,25.57890345486874,27.929758769650242,25.331796857265278,27.375438690185547,14846415
2020-06-02,LREN3.SA,Lojas Renner,27.84293314139016,28.303755653223504,27.39547185676347,28.13679313659668,12267712
2020-06-03,LREN3.SA,Lojas Renner,28.6109816487577,29.98008863152763,28.550877847553206,29.505910873413086,15287684
2020-06-04,LREN3.SA,Lojas Renner,29.68621670352836,30.3473954721903,29.065112294334583,29.759681701660156,10362987
2020-06-05,LREN3.SA,Lojas Renner,31.382572077929247,31.850072068712464,30.133679600524026,30.708038330078125,15419528
2020-06-08,LREN3.SA,Lojas Renner,31.188903091663867,32.08383210302698,30.34072595836476,30.861652374267578,12717763
2020-06-09,LREN3.SA,Lojas Renner,30.39414915791451,30.774826076666596,29.74632847028434,30.60118293762207,9213225
2020-06-10,LREN3.SA,Lojas Renner,30.921756440506908,31.102080213706493,29.0450816631093,29.31890296936035,9279208
2020-06-12,LREN3.SA,Lojas Renner,28.317113373139975,29.265468408774268,27.649253994280922,28.7044677734375,13037067
2020-06-15,LREN3.SA,Lojas Renner,27.55575686704911,28.75789755145352,26.941329958533455,28.13679313659668,12823872
2020-06-16,LREN3.SA,Lojas Renner,29.232082726237117,29.572688462233316,27.889692306518555,27.889692306518555,8673652
2020-06-17,LREN3.SA,Lojas Renner,28.06333186854279,29.566007146998867,28.06333186854279,28.984973907470703,8370447
2020-06-18,LREN3.SA,Lojas Renner,28.65104174359412,29.866540540727122,28.390575496164107,28.744539260864258,7555478
2020-06-19,LREN3.SA,Lojas Renner,29.151931749539763,29.659503005986085,28.79796799271036,29.32557487487793,11628739
2020-06-22,LREN3.SA,Lojas Renner,29.272154432005934,29.639476420438378,28.31044099679705,28.677762985229492,6466942
2020-06-23,LREN3.SA,Lojas Renner,28.791296479387068,28.9849752707602,27.782831262738206,27.963151931762695,10955371
2020-06-24,LREN3.SA,Lojas Renner,27.689263971348915,28.25121211994709,26.97345199501914,27.461811065673828,7794773
2020-06-25,LREN3.SA,Lojas Renner,27.435052462772862,28.04382838810835,27.067113261066826,27.301258087158203,8473752
2020-06-26,LREN3.SA,Lojas Renner,27.27449461330152,27.421672772613256,26.625579802950337,27.1607666015625,11171980
2020-06-29,LREN3.SA,Lojas Renner,27.47519262748899,27.588920653110275,26.832969635765256,27.562162399291992,6900771
2020-06-30,LREN3.SA,Lojas Renner,27.30125999804289,28.518808821422724,27.26111794753627,27.963552474975586,7950279
2020-07-01,LREN3.SA,Lojas Renner,27.97024250802863,28.41845958159404,27.64243912791154,27.716028213500977,7369726
2020-07-02,LREN3.SA,Lojas Renner,28.083970929292157,28.291357529391252,27.174152873236824,27.736101150512695,8911362
2020-07-03,LREN3.SA,Lojas Renner,27.695955664981827,27.97024253999323,27.23435790827887,27.428363800048828,5213021
2020-07-06,LREN3.SA,Lojas Renner,27.856510751814035,28.839917647788862,27.4818797015622,28.44521713256836,9797924
2020-07-07,LREN3.SA,Lojas Renner,28.264595517420844,28.96033809503756,28.24452293740711,28.592395782470703,7183120
2020-07-08,LREN3.SA,Lojas Renner,28.806470389036587,29.769807916590032,28.806470389036587,29.167720794677734,8976613
2020-07-09,LREN3.SA,Lojas Renner,29.067374016242155,29.93036422541633,28.833232305332604,29.5089054107666,6793808
2020-07-10,LREN3.SA,Lojas Renner,29.435322356316572,30.070856657216193,29.274766584511283,29.709606170654297,4846517
2020-07-13,LREN3.SA,Lojas Renner,29.937053973393617,29.97050100825894,28.34487115596283,28.612462997436523,9846954
2020-07-14,LREN3.SA,Lojas Renner,28.57901357897885,28.57901357897885,27.655818122961424,28.037137985229492,10521420
2020-07-15,LREN3.SA,Lojas Renner,28.42515361282115,28.712814966700762,27.72940786504286,27.816377639770508,9699133
2020-07-16,LREN3.SA,Lojas Renner,27.709339658130144,28.077282017946573,26.93331911084716,27.78961753845215,9593877
2020-07-17,LREN3.SA,Lojas Renner,27.963549911851807,28.632534225472217,27.86989136094245,28.26459503173828,8335200
2020-07-20,LREN3.SA,Lojas Renner,28.09734510361036,28.599084854125977,27.896650448408177,28.599084854125977,5374259
2020-07-21,LREN3.SA,Lojas Renner,28.599089347322483,28.993789935401484,28.184319290570155,28.298044204711914,6024941
2020-07-22,LREN3.SA,Lojas Renner,28.237827289806333,28.926880914965626,28.0304438801762,28.552249908447266,5119840
2020-07-23,LREN3.SA,Lojas Renner,28.55225866493045,28.799784188233705,27.174150991970112,27.47519302368164,8741465
2020-07-24,LREN3.SA,Lojas Renner,27.307948094231143,27.649129058584375,26.244263151678087,27.562162399291992,7887467
2020-07-27,LREN3.SA,Lojas Renner,27.562158257406693,27.86320023953831,26.699168129452584,26.759376525878906,6706969
2020-07-28,LREN3.SA,Lojas Renner,26.826270087985566,27.120623246089615,26.55867828857899,26.85972023010254,6454380
2020-07-29,LREN3.SA,Lojas Renner,26.85972929344572,28.24452580423901,26.85972929344572,27.896656036376953,9872445
2020-07-30,LREN3.SA,Lojas Renner,27.62905399685124,28.043823965876754,27.267803637138375,27.68926239013672,5361818
2020-07-31,LREN3.SA,Lojas Renner,27.709337165809117,27.86989291201191,26.826277449183173,27.515331268310547,7722448
2020-08-03,LREN3.SA,Lojas Renner,27.5086437582188,27.80968579630384,26.98014566079569,27.30794906616211,8486802
2020-08-04,LREN3.SA,Lojas Renner,27.21429043894915,27.608991036529456,26.137224777539018,26.411508560180664,13328563
2020-08-05,LREN3.SA,Lojas Renner,26.75937718408703,27.421672673577405,26.732615821121417,27.254425048828125,6219231
2020-08-06,LREN3.SA,Lojas Renner,27.22767091928247,28.926890111856448,27.20760145027586,28.665987014770508,12413948
2020-08-07,LREN3.SA,Lojas Renner,28.097348755659183,29.100825274610543,28.023759668350003,28.913511276245117,10268221
2020-08-10,LREN3.SA,Lojas Renner,28.933575090127576,29.0071610505459,28.170932337758895,28.532182693481445,14783116
2020-08-11,LREN3.SA,Lojas Renner,28.732878772646373,28.866676244887064,28.090655885907236,28.425148010253906,27835672
2020-08-12,LREN3.SA,Lojas Renner,28.652607268461534,28.987099467016193,27.32801915818853,27.99700355529785,10864263
2020-08-13,LREN3.SA,Lojas Renner,28.25790421531228,28.60577706770562,27.160769152002924,27.187530517578125,7633170
2020-08-14,LREN3.SA,Lojas Renner,27.542093513810517,28.03045266577842,27.160770491892098,27.83644676208496,5291567
2020-08-17,LREN3.SA,Lojas Renner,27.75616822388287,27.762857009191713,26.438268979829864,27.14739227294922,15588815
2020-08-18,LREN3.SA,Lojas Renner,27.62237294738943,27.95686515236177,27.13401376787785,27.635753631591797,5340962
2020-08-19,LREN3.SA,Lojas Renner,27.88327258287076,27.88327258287076,26.404817656907117,26.59882354736328,12749352
2020-08-20,LREN3.SA,Lojas Renner,26.485096212758318,27.722717560200394,25.78935205936432,27.508642196655273,18358881
2020-08-21,LREN3.SA,Lojas Renner,27.29456023720829,28.251208800540635,27.09386560504341,28.077272415161133,11812540
2020-08-24,LREN3.SA,Lojas Renner,28.364941939057953,28.538875243463124,27.93679123780591,28.09065818786621,9485816
2020-08-25,LREN3.SA,Lojas Renner,28.083969087888967,29.355040636177062,28.030452579284706,29.294832229614258,16635640
2020-08-26,LREN3.SA,Lojas Renner,29.234622283285,29.50221414974447,28.23114578091331,28.766332626342773,11967069
2020-08-27,LREN3.SA,Lojas Renner,28.766329346734278,29.187788122426053,28.31142042435723,28.558942794799805,8432284
2020-08-28,LREN3.SA,Lojas Renner,28.873370672824596,29.34835225899736,28.364945158947272,29.248004913330078,7373751
2020-08-31,LREN3.SA,Lojas Renner,28.967023412658722,29.629318873499663,28.645911971043766,29.080751419067383,12251857
2020-09-01,LREN3.SA,Lojas Renner,29.702912002942735,30.806735846631184,29.261380597961043,30.418724060058594,18359125
2020-09-02,LREN3.SA,Lojas Renner,30.545829182445075,30.893698880031423,30.164506225701945,30.4923095703125,5203020
2020-09-03,LREN3.SA,Lojas Renner,30.572583864111017,31.3954349655095,30.117674995352218,30.565895080566406,13983758
2020-09-04,LREN3.SA,Lojas Renner,30.873636414467143,31.241578773472472,29.876851698495972,30.973983764648438,11090752
2020-09-08,LREN3.SA,Lojas Renner,30.438794189208707,31.23488724748933,30.271549657748686,30.887014389038086,8041752
2020-09-09,LREN3.SA,Lojas Renner,30.887009352369176,31.36198772827563,30.65286455649809,30.84687042236328,5386455
2020-09-10,LREN3.SA,Lojas Renner,30.85356489381563,31.569380094214925,29.328282159923663,29.482149124145508,11021719
2020-09-11,LREN3.SA,Lojas Renner,29.722981358850586,30.09761246128247,28.498737600224317,28.833232879638672,11882060
2020-09-14,LREN3.SA,Lojas Renner,29.087439342084327,30.358510615028262,29.000472700058427,30.09091567993164,11544949
2020-09-15,LREN3.SA,Lojas Renner,30.197957439062208,30.331754917864835,29.234619949197675,29.609251022338867,7926861
2020-09-16,LREN3.SA,Lojas Renner,29.76311376711414,30.137744787386755,29.314893677008563,29.94373893737793,13451381
