dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,SUZB3.SA,Suzano,33.970364810489755,34.36333550189769,33.49006137649977,33.813175201416016,6535500
2020-04-30,SUZB3.SA,Suzano,34.145017157784984,35.09688609293942,33.9179673496981,34.415733337402344,7620300
2020-05-04,SUZB3.SA,Suzano,33.82190399884712,35.36759948730469,33.524990684715,35.36759948730469,6603500
2020-05-05,SUZB3.SA,Suzano,35.47238934930109,36.59018234723824,34.607849945016575,36.32819747924805,8171000
2020-05-06,SUZB3.SA,Suzano,36.485389118676004,37.105416232330185,35.47239134349637,36.56398391723633,6586200
2020-05-07,SUZB3.SA,Suzano,38.00488810094326,41.742500071724706,37.55078518270163,39.30606460571289,22747000
2020-05-08,SUZB3.SA,Suzano,41.03514958800392,42.091810402200835,39.69903800954116,41.349525451660156,10080300
2020-05-11,SUZB3.SA,Suzano,41.04388128148828,43.40172193625455,41.04388128148828,41.56784439086914,11411700
2020-05-12,SUZB3.SA,Suzano,42.09181251862593,43.20960230678834,40.703306558709535,42.397457122802734,8104600
2020-05-13,SUZB3.SA,Suzano,42.8602899038625,44.711629867728746,42.50224436262265,44.178932189941406,11670500
2020-05-14,SUZB3.SA,Suzano,44.536972873282245,44.667965302478706,40.65090300533872,41.515445709228516,12031000
2020-05-15,SUZB3.SA,Suzano,40.519920033626,42.65070766261482,38.450257994554356,39.32353210449219,19162600
2020-05-18,SUZB3.SA,Suzano,39.12267277139103,39.489449567132375,35.961421966552734,35.961421966552734,18094900
2020-05-19,SUZB3.SA,Suzano,35.585920624148805,37.192745148772474,35.26281013038019,36.467926025390625,13550700
2020-05-20,SUZB3.SA,Suzano,36.843427008991156,37.070480103094006,34.75630278689411,35.14927673339844,10568100
2020-05-21,SUZB3.SA,Suzano,35.140552437721325,35.28900744072735,33.446398494431996,33.60358810424805,12789300
2020-05-22,SUZB3.SA,Suzano,33.84810261095523,34.81743739383446,33.184415761487074,33.71711349487305,8643400
2020-05-25,SUZB3.SA,Suzano,34.048956255933405,34.23234300466864,32.74777647169651,32.92243194580078,8586900
2020-05-26,SUZB3.SA,Suzano,32.86130185929162,33.61231803930135,32.328604181318404,33.079620361328125,11446600
2020-05-27,SUZB3.SA,Suzano,33.306669389215166,34.07515143187155,32.65171389782385,33.54245376586914,10303200
2020-05-28,SUZB3.SA,Suzano,34.363334037449484,34.38079991896628,33.263010152101785,33.49879455566406,9203500
2020-05-29,SUZB3.SA,Suzano,33.72583961048145,34.11008228726816,31.935628647693648,33.06215286254883,14915400
2020-06-01,SUZB3.SA,Suzano,33.4551271254395,34.05768496792033,32.7477740076157,33.57738494873047,8218400
2020-06-02,SUZB3.SA,Suzano,33.193143399806736,33.78696998855523,33.097086057715146,33.551185607910156,7999400
2020-06-03,SUZB3.SA,Suzano,33.49879576300205,33.57739056702213,32.66918468307373,33.297943115234375,9467800
2020-06-04,SUZB3.SA,Suzano,33.359068570549475,34.930961156329076,33.08835242232855,34.79996871948242,11986800
