dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,CYRE3.SA,Cyrela,11.56614252285698,12.133111115241192,11.403139610146086,12.104762077331543,10850800
2020-04-30,CYRE3.SA,Cyrela,11.729144630828133,11.970106029501604,11.119654551031516,11.2755708694458,8780000
2020-05-04,CYRE3.SA,Cyrela,10.843258976019563,10.850346235511944,10.361336144589899,10.510165214538574,8662100
2020-05-05,CYRE3.SA,Cyrela,10.72986352431276,10.970824219160253,10.481814895417989,10.524337768554688,6258900
2020-05-06,CYRE3.SA,Cyrela,10.595209253152955,10.73695104959375,10.169983863830566,10.169983863830566,6673300
2020-05-07,CYRE3.SA,Cyrela,10.347160722979101,10.347160722979101,9.45418643951416,9.45418643951416,8212100
2020-05-08,CYRE3.SA,Cyrela,9.63845157623291,9.773106113266909,9.340793467128075,9.63845157623291,8139800
2020-05-11,CYRE3.SA,Cyrela,9.54632053402631,9.673887829593179,9.262836228134665,9.347881317138672,6286000
2020-05-12,CYRE3.SA,Cyrela,9.411665362001548,9.631365683551152,9.220314079509704,9.255749702453613,10058200
2020-05-13,CYRE3.SA,Cyrela,9.326619412625647,9.3337066717367,8.5541257423548,8.92265510559082,17390200
2020-05-14,CYRE3.SA,Cyrela,8.646257756689167,9.659712791442871,8.59664829654146,9.659712791442871,12214600
2020-05-15,CYRE3.SA,Cyrela,9.489623233607688,9.688061762605367,8.894306970736409,8.965177536010742,13957700
2020-05-18,CYRE3.SA,Cyrela,9.277010410290348,9.6951492562665,9.156529702945415,9.588842391967773,8040400
2020-05-19,CYRE3.SA,Cyrela,9.588842958255295,9.921936737990915,9.390404412741402,9.4896240234375,8710100
2020-05-20,CYRE3.SA,Cyrela,9.560492998445755,10.148721952777642,9.517970798016904,9.921935081481934,9563000
2020-05-21,CYRE3.SA,Cyrela,9.992806055680898,11.027522142757249,9.992806055680898,11.013347625732422,14888700
2020-05-22,CYRE3.SA,Cyrela,10.84325805197025,10.892867512432728,10.517251577763519,10.545599937438965,8605200
2020-05-25,CYRE3.SA,Cyrela,11.126742472394596,11.906322759117787,10.999175182350879,11.85671329498291,10301800
2020-05-26,CYRE3.SA,Cyrela,12.118935300150204,12.289025454147142,11.381876614407089,11.445660591125488,11434000
2020-05-27,CYRE3.SA,Cyrela,11.566140583105152,12.600857313414494,11.488182093684527,12.40241813659668,12345400
2020-05-28,CYRE3.SA,Cyrela,12.388243620019056,12.785121973654686,11.870885930742535,12.40241813659668,10868200
2020-05-29,CYRE3.SA,Cyrela,12.274850356745006,12.338634330449736,11.792927600645422,12.012628555297852,9516600
2020-06-01,CYRE3.SA,Cyrela,12.012630407638243,12.352810752014854,11.885062440557881,12.104762077331543,6382400
2020-06-02,CYRE3.SA,Cyrela,12.26067777113043,13.040258743390195,12.225242825382658,12.898517608642578,12380300
2020-06-03,CYRE3.SA,Cyrela,13.465484110479773,15.343564518695397,13.44422233314669,14.80494499206543,20138400
2020-06-04,CYRE3.SA,Cyrela,14.49311353521797,15.102602942443308,14.259239394266709,14.847468376159668,8465300
2020-06-05,CYRE3.SA,Cyrela,15.591614067009546,15.903446726841567,14.528549471531623,14.65611743927002,10230000
2020-06-08,CYRE3.SA,Cyrela,15.038818683711492,15.740441093538438,14.783684122164868,15.697918891906738,8876000
2020-06-09,CYRE3.SA,Cyrela,15.371912488348654,15.683743757054428,14.925424657634807,15.187647819519043,6551300
2020-06-10,CYRE3.SA,Cyrela,15.662484419909344,15.747528825728757,14.578158107538384,14.80494499206543,7571100
