dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,EZTC3.SA,EZTEC,21.059322088666537,21.322251492861962,19.625736995008843,20.414522171020508,4179349
2020-04-30,EZTC3.SA,EZTEC,19.844841618409795,20.120290806737714,18.69922557722995,18.912071228027344,3832469
2020-05-04,EZTC3.SA,EZTEC,18.154587366005394,18.5051583752694,17.904179285347215,18.323612213134766,1913691
2020-05-05,EZTC3.SA,EZTEC,18.780608946963355,19.087359171955868,18.048165864559937,18.15458869934082,1297749
2020-05-06,EZTC3.SA,EZTEC,18.34865599823396,18.736787940373006,17.384583005064716,17.528568267822266,3095475
2020-05-07,EZTC3.SA,EZTEC,17.910437691508875,18.091983838518097,16.032377243041992,16.032377243041992,5211599
2020-05-08,EZTC3.SA,EZTEC,16.37043144816431,16.583278641923442,15.825792906637643,16.46433448791504,5369653
2020-05-11,EZTC3.SA,EZTEC,16.43303178172013,16.45807289339805,15.744409561157227,15.744409561157227,2584691
2020-05-12,EZTC3.SA,EZTEC,15.963518037174646,16.28904948108125,15.343757680430958,15.587905883789062,2392559
2020-05-13,EZTC3.SA,EZTEC,15.663022952566791,15.869610181533291,15.268631222203831,15.650503158569336,4193464
2020-05-14,EZTC3.SA,EZTEC,15.525297510386677,16.026113510131836,15.03700130332044,16.026113510131836,4972292
2020-05-15,EZTC3.SA,EZTEC,16.27652498515359,16.802382200817465,15.343754682818053,16.238964080810547,3873286
2020-05-18,EZTC3.SA,EZTEC,16.608317294483328,17.522306442260742,16.401730030337287,17.522306442260742,2546417
2020-05-19,EZTC3.SA,EZTEC,17.522309190502238,17.922962467217125,16.808645778586254,17.084095001220703,3054277
2020-05-20,EZTC3.SA,EZTEC,17.315718186250987,18.2735296021913,17.09035124082006,17.45344352722168,2936022
2020-05-21,EZTC3.SA,EZTEC,17.45344358206476,19.64451406619747,17.447183684338945,19.531829833984375,6693724
2020-05-22,EZTC3.SA,EZTEC,19.21256115320971,19.44418953086721,18.530198853101343,19.35654640197754,2635553
2020-05-25,EZTC3.SA,EZTEC,19.982567172500005,21.121924845148342,19.788499696266054,20.75257110595703,3943222
2020-05-26,EZTC3.SA,EZTEC,21.278431162715513,21.735426574936714,20.10777384513373,20.30183982849121,3347752
2020-05-27,EZTC3.SA,EZTEC,20.345657729637235,21.660300130986005,20.001346624522082,21.56639862060547,3948308
2020-05-28,EZTC3.SA,EZTEC,21.56639534433988,21.722898850056986,20.552241877821068,20.75882911682129,2819293
2020-05-29,EZTC3.SA,EZTEC,20.652408944392782,20.721270865150878,20.045169936406868,20.414522171020508,2283205
2020-06-01,EZTC3.SA,EZTEC,20.59606903918485,21.528837986983206,20.114032540917307,21.07810401916504,2361406
2020-06-02,EZTC3.SA,EZTEC,21.315989577284412,23.07510757446289,21.290949983621722,23.07510757446289,4736164
2020-06-03,EZTC3.SA,EZTEC,23.538363484523902,25.122193741990653,23.28795387636479,24.959428787231445,6905311
2020-06-04,EZTC3.SA,EZTEC,24.909350369459013,25.435206191887367,24.2395077565194,24.72780418395996,3118872
2020-06-05,EZTC3.SA,EZTEC,25.666831488758827,26.180167450487605,23.93275612503592,24.183162689208984,3752615
