dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,MRVE3.SA,MRV,13.415322692168179,14.284918231083681,13.415322692168179,14.176218032836914,6618600
2020-04-30,MRVE3.SA,MRV,13.678014954200485,14.067520743044781,13.478732380271486,13.723305702209473,6938800
2020-05-04,MRVE3.SA,MRV,13.496847445977995,13.596489157044426,13.00769997667872,13.442498207092285,3711900
2020-05-05,MRVE3.SA,MRV,13.542137823251393,13.81388658457348,13.279447555541992,13.279447555541992,3266400
2020-05-06,MRVE3.SA,MRV,13.324740785755333,13.723305050829744,12.980525761258267,13.134516716003418,3774200
2020-05-07,MRVE3.SA,MRV,13.315682646085737,13.5149652158694,12.36456227196555,12.627252578735352,4002300
2020-05-08,MRVE3.SA,MRV,12.971467619354739,13.116400083323855,12.418912384506074,12.52761173248291,2251600
2020-05-11,MRVE3.SA,MRV,12.473261667891217,12.735951957478813,12.255862122408098,12.50949478149414,2285000
2020-05-12,MRVE3.SA,MRV,12.427970302670351,12.735952206243649,12.319270959738407,12.337387084960938,2827100
2020-05-13,MRVE3.SA,MRV,12.409854426128591,12.409854426128591,11.793891427626354,11.984114646911621,3367500
2020-05-14,MRVE3.SA,MRV,11.775773383267936,12.527611153244257,11.558374697366114,12.237746238708496,7631600
2020-05-15,MRVE3.SA,MRV,12.201512304389528,12.572901917145648,11.784831085814616,12.319270133972168,5153800
2020-05-18,MRVE3.SA,MRV,12.690660637900619,14.22151080224431,12.40079485862453,14.022228240966797,6952800
2020-05-19,MRVE3.SA,MRV,14.013171631905236,14.221511839079408,13.406266273118199,13.70518970489502,9583400
2020-05-20,MRVE3.SA,MRV,13.841062922114178,13.922587647031607,13.587431116488757,13.650838851928711,8417800
2020-05-21,MRVE3.SA,MRV,13.714247078344567,14.04034510528209,13.542139138450576,13.841062545776367,7037700
2020-05-22,MRVE3.SA,MRV,13.659897018383504,13.92258731243451,13.315682001374325,13.524023056030273,4580800
2020-05-25,MRVE3.SA,MRV,14.0856374186437,15.163573265075684,14.0856374186437,15.163573265075684,3553700
2020-05-26,MRVE3.SA,MRV,15.399089226423541,15.616487925821767,14.792183876037598,14.792183876037598,3750400
2020-05-27,MRVE3.SA,MRV,15.127342566791976,15.226982565966159,14.9008853530839,15.054876327514648,2665600
2020-05-28,MRVE3.SA,MRV,14.928058357355887,15.027700079217857,14.266803741455078,14.266803741455078,7049800
2020-05-29,MRVE3.SA,MRV,14.149044449208727,14.293976905641937,13.469672911778865,13.741421699523926,11385700
2020-06-01,MRVE3.SA,MRV,13.777655137240707,14.402676586255778,13.524023332525305,14.303035736083984,4389300
2020-06-02,MRVE3.SA,MRV,14.493258238400255,15.25415443413475,14.447966633632152,15.082046508789062,3717100
2020-06-03,MRVE3.SA,MRV,15.26321443631759,16.250567889606753,15.109223483206495,15.924468994140625,7467100
2020-06-04,MRVE3.SA,MRV,15.79765424514945,16.01505294279488,15.390030607232223,15.562138557434082,3982900
2020-06-05,MRVE3.SA,MRV,16.214332807085192,16.667247140957578,15.67989375489729,15.84294319152832,6544600
2020-06-08,MRVE3.SA,MRV,16.042227109658903,16.603841722043704,15.861062387528971,16.30491828918457,3958100
2020-06-09,MRVE3.SA,MRV,16.033170485495916,16.30491843498649,15.534963607788086,15.534963607788086,4837400
2020-06-10,MRVE3.SA,MRV,15.852004654021291,15.93352938760334,15.15451603458882,15.290390014648438,4490600
2020-06-12,MRVE3.SA,MRV,14.765006450090688,15.22697927349224,14.42985081380181,14.810298919677734,5512900
2020-06-15,MRVE3.SA,MRV,14.366442996154031,15.39002953973433,14.085636580472652,15.281331062316895,4134700
2020-06-16,MRVE3.SA,MRV,15.698012458378926,15.915411155067169,15.000523893338778,15.263215065002441,5360100
2020-06-17,MRVE3.SA,MRV,15.236039001796474,15.75236110280259,15.181689761619829,15.50778865814209,8889200
2020-06-18,MRVE3.SA,MRV,15.426263388459294,16.214333390209614,15.199806213378904,15.199806213378906,6634300
2020-06-19,MRVE3.SA,MRV,15.48967145537789,16.214333740183978,15.362854259738446,16.06034278869629,6866700
2020-06-22,MRVE3.SA,MRV,16.36832411034456,17.065812614530838,15.969759003990813,16.105634689331055,7322600
2020-06-23,MRVE3.SA,MRV,16.531375388455153,16.667249361170168,16.2324519573896,16.540433883666992,3918000
2020-06-24,MRVE3.SA,MRV,16.304918970827188,16.6038424161831,15.978820038536602,16.15998649597168,3907800
2020-06-25,MRVE3.SA,MRV,16.295858716177882,16.458908164723326,15.987876808421204,16.223392486572266,2700200
2020-06-26,MRVE3.SA,MRV,16.15092324416178,16.20527247429485,15.525901050573411,15.725184440612793,2186900
2020-06-29,MRVE3.SA,MRV,15.842943290839631,16.14186668395996,15.353796705611401,16.14186668395996,3075200
2020-06-30,MRVE3.SA,MRV,16.051285604925095,16.70348344224052,15.879179378061357,16.30491828918457,5387800
2020-07-01,MRVE3.SA,MRV,16.431733555802317,17.02052364640188,16.332093564620212,16.975231170654297,3450100
2020-07-02,MRVE3.SA,MRV,17.21074516978077,17.246979146817562,16.766889317466788,16.80312156677246,4688100
2020-07-03,MRVE3.SA,MRV,16.857473523853983,17.455320358276367,16.63101633724759,17.455320358276367,4422600
2020-07-06,MRVE3.SA,MRV,17.573076657202414,17.853883073997075,17.165454773674256,17.265094757080078,4034900
2020-07-07,MRVE3.SA,MRV,17.265094191476376,17.509668350219727,17.056754009316233,17.509668350219727,4986500
2020-07-08,MRVE3.SA,MRV,18.216218111660503,18.56949079836512,17.862943697224523,18.29774284362793,11187200
2020-07-09,MRVE3.SA,MRV,18.30679571330738,18.58760383150485,18.08033855666935,18.39737892150879,3507700
2020-07-10,MRVE3.SA,MRV,18.343031284585617,19.710832837084922,18.270565057261933,19.538724899291992,7571400
2020-07-13,MRVE3.SA,MRV,19.538727786328916,19.6655432709508,18.96805637779904,19.02240562438965,4303200
2020-07-14,MRVE3.SA,MRV,19.04052038018789,19.294151319651583,18.587606013738498,18.895587921142578,4616100
2020-07-15,MRVE3.SA,MRV,19.140159168737455,19.248859370087867,18.361147682028687,18.515138626098633,4200200
2020-07-16,MRVE3.SA,MRV,18.42455721963243,18.750656127929688,18.19810002836628,18.750656127929688,3349400
2020-07-17,MRVE3.SA,MRV,18.97711348142136,19.09487046168465,18.487965114793997,18.814064025878906,3635400
2020-07-20,MRVE3.SA,MRV,18.777828561903803,19.248859901200415,18.623837613584957,19.23980140686035,2421400
2020-07-21,MRVE3.SA,MRV,19.24886133778443,19.29415208513377,18.578548256172866,18.71442222595215,4677300
2020-07-22,MRVE3.SA,MRV,18.714419557236862,18.88652748253768,18.22527299023851,18.560428619384766,4748600
2020-07-23,MRVE3.SA,MRV,18.53325402760585,18.823120657502777,17.989758199910472,18.04410743713379,3440400
2020-07-24,MRVE3.SA,MRV,18.025988308274933,18.1256300044614,17.500607803554207,17.645540237426758,4109300
2020-07-27,MRVE3.SA,MRV,17.65460467851168,18.107519118887243,17.482496707404152,17.808595657348633,3139700
2020-07-28,MRVE3.SA,MRV,17.808592338441237,18.116574238717934,17.39191196026168,17.79953384399414,4466200
2020-07-29,MRVE3.SA,MRV,17.890118127572197,18.379266490497834,17.79047641044336,18.080341339111328,3967500
2020-07-30,MRVE3.SA,MRV,17.962583875477012,18.143750314875962,17.772360669066202,17.890117645263672,2620400
2020-07-31,MRVE3.SA,MRV,17.962582936433826,18.080339906475228,17.256035932992045,17.337560653686523,5935900
2020-08-03,MRVE3.SA,MRV,17.636482892365763,17.636482892365763,16.67630502352593,16.721595764160156,7890900
2020-08-04,MRVE3.SA,MRV,16.640074269089823,17.256036344526397,16.540432557479992,16.830297470092773,3986900
2020-08-05,MRVE3.SA,MRV,16.975230757818945,17.301329664345708,16.929940010904115,17.08393096923828,2487200
2020-08-06,MRVE3.SA,MRV,17.147337620726674,17.56401799471067,17.083929887966598,17.20168685913086,2286600
2020-08-07,MRVE3.SA,MRV,17.056754222836645,17.364736116724895,16.5404321441802,16.80312156677246,4509200
2020-08-10,MRVE3.SA,MRV,16.87558930470021,17.011465003027755,16.486084383052567,16.5766658782959,2857000
2020-08-11,MRVE3.SA,MRV,16.712540753381486,16.857473211909127,16.16904317003723,16.259626388549805,6010300
2020-08-12,MRVE3.SA,MRV,16.323032939946362,16.52231462404331,15.562136723967368,16.078458786010742,5138300
2020-08-13,MRVE3.SA,MRV,16.169043740925247,16.739715100560403,16.123751266204202,16.21433448791504,5123300
2020-08-14,MRVE3.SA,MRV,16.341151917385705,16.62195835364884,16.04222676325012,16.5766658782959,2249300
2020-08-17,MRVE3.SA,MRV,16.658191448007894,16.667249943536245,15.553080909519409,15.79765510559082,4538300
2020-08-18,MRVE3.SA,MRV,16.123752252869757,17.0658150519404,16.033170753347186,17.02958106994629,7633900
2020-08-19,MRVE3.SA,MRV,17.21074671138687,17.219805206457462,16.5766658782959,16.5766658782959,4802600
2020-08-20,MRVE3.SA,MRV,16.22339256548141,17.056755073865027,16.060343116142914,16.857473373413086,3411800
