dateStock,ticker,nameCompany,openValueStock,highValueStock,lowValueStock,closeValueStock,quantityStock
2020-04-29,COGN3.SA,Cogna,4.3693871848493355,4.80292520385197,4.2333748114368275,4.7519211769104,86675270
2020-04-30,COGN3.SA,Cogna,4.632910159298412,4.870931025533323,4.43739257329462,4.70941686630249,115824720
2020-05-04,COGN3.SA,Cogna,4.590405637138262,4.641410550465824,4.369386724090684,4.437392234802246,73599020
2020-05-05,COGN3.SA,Cogna,4.5649044304446385,4.598906967188088,4.1908716215616195,4.216372966766357,62811100
2020-05-06,COGN3.SA,Cogna,4.258876830754042,4.369386962121417,3.978352244522565,4.23337459564209,65599490
2020-05-07,COGN3.SA,Cogna,4.292880037110805,4.318381825035536,3.9953535301474377,4.003854274749756,66254980
2020-05-08,COGN3.SA,Cogna,4.088861409382804,4.182369592887124,3.9443483162666637,4.020855903625488,46666510
2020-05-11,COGN3.SA,Cogna,3.9698511398999012,4.012355311892694,3.825338917006334,3.842339515686035,52681970
2020-05-12,COGN3.SA,Cogna,3.8933447497627705,4.097362628332457,3.689326202369722,3.7063279151916504,74686370
2020-05-13,COGN3.SA,Cogna,3.7233298491068396,3.7828348442819815,3.3747983940898307,3.5278124809265137,73827930
2020-05-14,COGN3.SA,Cogna,3.4513056145188417,3.6553230500164817,3.3577974188863933,3.5703155994415283,55202070
2020-05-15,COGN3.SA,Cogna,3.527812388427886,3.7403314648674972,3.4938089616564523,3.5788164138793945,54965460
2020-05-18,COGN3.SA,Cogna,3.7743344332143285,3.9783527878554565,3.6638242867543265,3.952850103378296,42767120
2020-05-19,COGN3.SA,Cogna,3.944348873631622,4.139866012223183,3.9103463388892554,3.91884708404541,48852430
2020-05-20,COGN3.SA,Cogna,4.012355455057554,4.088862164786355,3.8508408441922555,3.8848438262939453,47219920
2020-05-21,COGN3.SA,Cogna,3.9443490184571073,4.105864074118938,3.8848438001791576,3.995353937149048,41972040
2020-05-22,COGN3.SA,Cogna,3.825339069988948,3.859341606354947,3.6213207306170334,3.6553232669830322,90942940
2020-05-25,COGN3.SA,Cogna,3.782834181122838,4.037856499770984,3.7573315033758328,4.020855903625488,69273710
2020-05-26,COGN3.SA,Cogna,4.250376098485505,4.360886230184869,4.037857026031881,4.08886194229126,87410510
2020-05-27,COGN3.SA,Cogna,4.1483669948468345,4.505398273468018,4.080361037014228,4.505398273468018,88588390
2020-05-28,COGN3.SA,Cogna,4.5223995405766155,4.73491859423697,4.369386588858559,4.445893287658691,86801330
2020-05-29,COGN3.SA,Cogna,4.411890307358132,4.598906700973936,4.33538360087894,4.471395969390869,78087240
2020-06-01,COGN3.SA,Cogna,4.496897703109548,4.819926461222344,4.462895168757002,4.785923480987549,54249690
2020-06-02,COGN3.SA,Cogna,4.981440952786586,5.474485091157068,4.938937670513181,5.440481662750244,135122020
2020-06-03,COGN3.SA,Cogna,5.916523674621628,5.925024419980703,5.610497287577164,5.763510704040527,119731260
2020-06-04,COGN3.SA,Cogna,5.653000735793134,5.823015648006309,5.542490596972292,5.7295074462890625,54126160
2020-06-05,COGN3.SA,Cogna,6.027033682008486,6.171546795922002,5.823015351846804,5.8655195236206055,70297920
2020-06-08,COGN3.SA,Cogna,5.925024293986518,6.0355344271867954,5.763510581480892,5.8655195236206055,55981420
2020-06-09,COGN3.SA,Cogna,5.704005439500655,6.027033760482345,5.6189970948462165,5.908022880554199,58071200
2020-06-10,COGN3.SA,Cogna,6.0355341471602415,6.095038914765351,5.661500930786133,5.661500930786133,52592650
2020-06-12,COGN3.SA,Cogna,5.448981851673086,5.610496893927667,5.236463678489376,5.397977828979492,79024330
2020-06-15,COGN3.SA,Cogna,5.17695825538341,5.567992978181592,5.032445587827524,5.431980609893799,76106580
2020-06-16,COGN3.SA,Cogna,5.661501473076742,5.7125055007834,5.227963447570801,5.227963447570801,60463810
